participant,session,value,inst,qid
catlyn,2,5,mslq,53
catlyn,2,1,mslq,58
catlyn,2,1,mslq,71
catlyn,2,5,mslq,54
catlyn,2,5,mslq,59
catlyn,2,2,mslq,72
catlyn,2,7,mslq,55
catlyn,2,5,mslq,60
catlyn,2,1,mslq,73
catlyn,2,1,mslq,51
catlyn,2,1,mslq,56
catlyn,2,1,mslq,61
catlyn,2,4,mslq,74
catlyn,2,2,mslq,6
catlyn,2,1,mslq,11
catlyn,2,5,mslq,16
catlyn,2,6,mslq,21
catlyn,2,2,mslq,7
catlyn,2,1,mslq,12
catlyn,2,3,mslq,17
catlyn,2,1,mslq,22
catlyn,2,2,mslq,8
catlyn,2,2,mslq,13
catlyn,2,5,mslq,18
catlyn,2,2,mslq,23
catlyn,2,2,mslq,9
catlyn,2,5,mslq,14
catlyn,2,2,mslq,19
catlyn,2,2,mslq,24
catlyn,2,1,mslq,52
catlyn,2,4,mslq,57
catlyn,2,2,mslq,62
catlyn,2,2,mslq,5
catlyn,2,1,mslq,10
catlyn,2,5,mslq,15
catlyn,2,2,mslq,20
catlyn,2,3,mslq,25
catlyn,2,2,sims,18
catlyn,2,3,sims,17
catlyn,2,0,sims,16
catlyn,2,1,sims,15
catlyn,2,3,sims,14
catlyn,2,4,sims,13
catlyn,2,0,sims,12
catlyn,2,1,sims,11
catlyn,2,4,sims,9
catlyn,2,4,sims,8
catlyn,2,0,sims,7
catlyn,2,0,sims,6
catlyn,2,5,sims,5
catlyn,2,4,sims,4
catlyn,2,0,sims,3
catlyn,2,1,sims,2
catlyn,2,1,tlx,6
catlyn,2,4,tlx,5
catlyn,2,15,tlx,4
catlyn,2,8,tlx,3
catlyn,2,1,tlx,2
catlyn,2,4,tlx,1
catlyn,2,1,jold,8
catlyn,2,7,jold,2
catlyn,2,5,jold,1
catlyn,1,2,mslq,6
catlyn,1,1,mslq,11
catlyn,1,7,mslq,16
catlyn,1,3,mslq,21
catlyn,1,5,mslq,7
catlyn,1,2,mslq,12
catlyn,1,3,mslq,17
catlyn,1,1,mslq,22
catlyn,1,3,mslq,8
catlyn,1,1,mslq,13
catlyn,1,6,mslq,18
catlyn,1,1,mslq,23
catlyn,1,5,mslq,9
catlyn,1,6,mslq,14
catlyn,1,1,mslq,19
catlyn,1,1,mslq,24
catlyn,1,3,mslq,5
catlyn,1,2,mslq,10
catlyn,1,4,mslq,15
catlyn,1,1,mslq,20
catlyn,1,2,mslq,25
catlyn,1,2,sims,18
catlyn,1,3,sims,17
catlyn,1,0,sims,16
catlyn,1,0,sims,15
catlyn,1,3,sims,14
catlyn,1,5,sims,13
catlyn,1,0,sims,12
catlyn,1,1,sims,11
catlyn,1,5,sims,9
catlyn,1,4,sims,8
catlyn,1,0,sims,7
catlyn,1,0,sims,6
catlyn,1,3,sims,5
catlyn,1,6,sims,4
catlyn,1,0,sims,3
catlyn,1,1,sims,2
catlyn,1,20,tlx,6
catlyn,1,12,tlx,5
catlyn,1,20,tlx,4
catlyn,1,5,tlx,3
catlyn,1,1,tlx,2
catlyn,1,5,tlx,1
catlyn,1,2,jold,8
catlyn,1,6,jold,1
Xolothl,2,5,mslq,53
Xolothl,2,2,mslq,58
Xolothl,2,2,mslq,71
Xolothl,2,3,mslq,54
Xolothl,2,6,mslq,59
Xolothl,2,3,mslq,72
Xolothl,2,7,mslq,55
Xolothl,2,5,mslq,60
Xolothl,2,1,mslq,73
Xolothl,2,1,mslq,51
Xolothl,2,4,mslq,56
Xolothl,2,5,mslq,61
Xolothl,2,6,mslq,74
Xolothl,2,7,mslq,6
Xolothl,2,5,mslq,11
Xolothl,2,5,mslq,16
Xolothl,2,7,mslq,21
Xolothl,2,5,mslq,7
Xolothl,2,5,mslq,12
Xolothl,2,7,mslq,17
Xolothl,2,7,mslq,22
Xolothl,2,3,mslq,8
Xolothl,2,5,mslq,13
Xolothl,2,5,mslq,18
Xolothl,2,7,mslq,23
Xolothl,2,4,mslq,9
Xolothl,2,2,mslq,14
Xolothl,2,7,mslq,19
Xolothl,2,7,mslq,24
Xolothl,2,2,mslq,52
Xolothl,2,3,mslq,57
Xolothl,2,5,mslq,62
Xolothl,2,5,mslq,5
Xolothl,2,5,mslq,10
Xolothl,2,7,mslq,15
Xolothl,2,3,mslq,20
Xolothl,2,7,mslq,25
Xolothl,2,1,sims,18
Xolothl,2,0,sims,17
Xolothl,2,1,sims,16
Xolothl,2,2,sims,15
Xolothl,2,1,sims,14
Xolothl,2,0,sims,13
Xolothl,2,3,sims,12
Xolothl,2,4,sims,11
Xolothl,2,1,sims,9
Xolothl,2,0,sims,8
Xolothl,2,1,sims,7
Xolothl,2,2,sims,6
Xolothl,2,1,sims,5
Xolothl,2,1,sims,4
Xolothl,2,1,sims,3
Xolothl,2,1,sims,2
Xolothl,2,12,tlx,6
Xolothl,2,14,tlx,5
Xolothl,2,16,tlx,4
Xolothl,2,12,tlx,3
Xolothl,2,13,tlx,2
Xolothl,2,14,tlx,1
Xolothl,2,9,jold,8
Xolothl,2,6,jold,2
Xolothl,2,7,jold,1
Blup,2,1,mslq,53
Blup,2,3,mslq,58
Blup,2,1,mslq,71
Blup,2,5,mslq,54
Blup,2,2,mslq,59
Blup,2,3,mslq,72
Blup,2,7,mslq,55
Blup,2,5,mslq,60
Blup,2,1,mslq,73
Blup,2,5,mslq,51
Blup,2,2,mslq,56
Blup,2,1,mslq,61
Blup,2,6,mslq,74
Blup,2,5,mslq,6
Blup,2,5,mslq,11
Blup,2,1,mslq,16
Blup,2,7,mslq,21
Blup,2,2,mslq,7
Blup,2,5,mslq,12
Blup,2,7,mslq,17
Blup,2,7,mslq,22
Blup,2,3,mslq,8
Blup,2,5,mslq,13
Blup,2,7,mslq,18
Blup,2,7,mslq,23
Blup,2,5,mslq,9
Blup,2,7,mslq,14
Blup,2,6,mslq,19
Blup,2,5,mslq,24
Blup,2,6,mslq,52
Blup,2,5,mslq,57
Blup,2,2,mslq,62
Blup,2,5,mslq,5
Blup,2,5,mslq,10
Blup,2,7,mslq,15
Blup,2,5,mslq,20
Blup,2,7,mslq,25
Blup,2,4,sims,18
Blup,2,0,sims,17
Blup,2,4,sims,16
Blup,2,5,sims,15
Blup,2,2,sims,14
Blup,2,0,sims,13
Blup,2,5,sims,12
Blup,2,4,sims,11
Blup,2,2,sims,9
Blup,2,0,sims,8
Blup,2,3,sims,7
Blup,2,4,sims,6
Blup,2,3,sims,5
Blup,2,0,sims,4
Blup,2,4,sims,3
Blup,2,5,sims,2
Blup,2,6,tlx,6
Blup,2,14,tlx,5
Blup,2,15,tlx,4
Blup,2,14,tlx,3
Blup,2,1,tlx,2
Blup,2,15,tlx,1
Blup,2,8,jold,8
Blup,2,9,jold,2
Blup,2,4,jold,1
Blup,1,2,mslq,6
Blup,1,3,mslq,11
Blup,1,2,mslq,16
Blup,1,7,mslq,21
Blup,1,1,mslq,7
Blup,1,3,mslq,12
Blup,1,7,mslq,17
Blup,1,5,mslq,22
Blup,1,3,mslq,8
Blup,1,5,mslq,13
Blup,1,7,mslq,18
Blup,1,7,mslq,23
Blup,1,5,mslq,9
Blup,1,7,mslq,14
Blup,1,5,mslq,19
Blup,1,6,mslq,24
Blup,1,3,mslq,5
Blup,1,3,mslq,10
Blup,1,7,mslq,15
Blup,1,5,mslq,20
Blup,1,5,mslq,25
Blup,1,4,sims,18
Blup,1,0,sims,17
Blup,1,2,sims,16
Blup,1,4,sims,15
Blup,1,4,sims,14
Blup,1,0,sims,13
Blup,1,2,sims,12
Blup,1,3,sims,11
Blup,1,6,sims,9
Blup,1,0,sims,8
Blup,1,0,sims,7
Blup,1,4,sims,6
Blup,1,2,sims,5
Blup,1,0,sims,4
Blup,1,2,sims,3
Blup,1,4,sims,2
Blup,1,15,tlx,6
Blup,1,12,tlx,5
Blup,1,13,tlx,4
Blup,1,13,tlx,3
Blup,1,1,tlx,2
Blup,1,6,tlx,1
Blup,1,7,jold,8
Blup,1,9,jold,1
Xolothl,1,7,mslq,6
Xolothl,1,5,mslq,11
Xolothl,1,4,mslq,16
Xolothl,1,5,mslq,21
Xolothl,1,5,mslq,7
Xolothl,1,5,mslq,12
Xolothl,1,4,mslq,17
Xolothl,1,6,mslq,22
Xolothl,1,5,mslq,8
Xolothl,1,5,mslq,13
Xolothl,1,6,mslq,18
Xolothl,1,7,mslq,23
Xolothl,1,4,mslq,9
Xolothl,1,3,mslq,14
Xolothl,1,7,mslq,19
Xolothl,1,6,mslq,24
Xolothl,1,3,mslq,5
Xolothl,1,4,mslq,10
Xolothl,1,7,mslq,15
Xolothl,1,7,mslq,20
Xolothl,1,7,mslq,25
Xolothl,1,0,sims,18
Xolothl,1,0,sims,17
Xolothl,1,4,sims,16
Xolothl,1,1,sims,15
Xolothl,1,0,sims,14
Xolothl,1,0,sims,13
Xolothl,1,4,sims,12
Xolothl,1,4,sims,11
Xolothl,1,1,sims,9
Xolothl,1,0,sims,8
Xolothl,1,4,sims,7
Xolothl,1,0,sims,6
Xolothl,1,0,sims,5
Xolothl,1,0,sims,4
Xolothl,1,1,sims,3
Xolothl,1,2,sims,2
Xolothl,1,17,tlx,6
Xolothl,1,19,tlx,5
Xolothl,1,3,tlx,4
Xolothl,1,17,tlx,3
Xolothl,1,13,tlx,2
Xolothl,1,16,tlx,1
Xolothl,1,6,jold,8
Xolothl,1,7,jold,1
Joris104,1,5,mslq,6
Joris104,1,2,mslq,11
Joris104,1,3,mslq,16
Joris104,1,6,mslq,21
Joris104,1,5,mslq,7
Joris104,1,1,mslq,12
Joris104,1,7,mslq,17
Joris104,1,7,mslq,22
Joris104,1,1,mslq,8
Joris104,1,5,mslq,13
Joris104,1,3,mslq,18
Joris104,1,5,mslq,23
Joris104,1,2,mslq,9
Joris104,1,3,mslq,14
Joris104,1,6,mslq,19
Joris104,1,5,mslq,24
Joris104,1,2,mslq,5
Joris104,1,1,mslq,10
Joris104,1,7,mslq,15
Joris104,1,6,mslq,20
Joris104,1,5,mslq,25
Joris104,1,4,sims,18
Joris104,1,0,sims,17
Joris104,1,0,sims,16
Joris104,1,5,sims,15
Joris104,1,0,sims,14
Joris104,1,0,sims,13
Joris104,1,3,sims,12
Joris104,1,4,sims,11
Joris104,1,2,sims,9
Joris104,1,0,sims,8
Joris104,1,0,sims,7
Joris104,1,3,sims,6
Joris104,1,4,sims,5
Joris104,1,4,sims,4
Joris104,1,0,sims,3
Joris104,1,4,sims,2
Joris104,1,3,tlx,6
Joris104,1,14,tlx,5
Joris104,1,12,tlx,4
Joris104,1,6,tlx,3
Joris104,1,6,tlx,2
Joris104,1,8,tlx,1
Joris104,1,9,jold,8
Joris104,1,11,jold,1
acvetkov,3,4,ueq,30
acvetkov,3,3,ueq,29
acvetkov,3,5,ueq,28
acvetkov,3,3,ueq,27
acvetkov,3,4,ueq,26
acvetkov,3,5,ueq,24
acvetkov,3,4,ueq,23
acvetkov,3,4,ueq,22
acvetkov,3,3,ueq,21
acvetkov,3,4,ueq,20
acvetkov,3,5,ueq,19
acvetkov,3,4,ueq,18
acvetkov,3,5,ueq,16
acvetkov,3,3,ueq,15
acvetkov,3,2,ueq,14
acvetkov,3,4,ueq,13
acvetkov,3,4,ueq,12
acvetkov,3,3,ueq,11
acvetkov,3,4,ueq,10
acvetkov,3,6,ueq,8
acvetkov,3,6,ueq,7
acvetkov,3,4,ueq,6
acvetkov,3,2,ueq,5
acvetkov,3,2,ueq,4
acvetkov,3,3,ueq,3
acvetkov,3,7,ueq,2
acvetkov,3,1,prof,8
acvetkov,3,1,prof,7
acvetkov,3,1,prof,6
acvetkov,3,3,prof,5
acvetkov,3,3,prof,4
acvetkov,3,2,prof,3
acvetkov,3,24,prof,2
acvetkov,3,6,mslq,6
acvetkov,3,4,mslq,11
acvetkov,3,6,mslq,16
acvetkov,3,7,mslq,21
acvetkov,3,6,mslq,7
acvetkov,3,3,mslq,12
acvetkov,3,7,mslq,17
acvetkov,3,7,mslq,22
acvetkov,3,3,mslq,8
acvetkov,3,7,mslq,13
acvetkov,3,7,mslq,18
acvetkov,3,7,mslq,23
acvetkov,3,2,mslq,9
acvetkov,3,3,mslq,14
acvetkov,3,6,mslq,19
acvetkov,3,6,mslq,24
acvetkov,3,7,mslq,5
acvetkov,3,6,mslq,10
acvetkov,3,7,mslq,15
acvetkov,3,7,mslq,20
acvetkov,3,7,mslq,25
acvetkov,3,0,sims,18
acvetkov,3,0,sims,17
acvetkov,3,2,sims,16
acvetkov,3,5,sims,15
acvetkov,3,0,sims,14
acvetkov,3,2,sims,13
acvetkov,3,5,sims,12
acvetkov,3,5,sims,11
acvetkov,3,0,sims,9
acvetkov,3,2,sims,8
acvetkov,3,0,sims,7
acvetkov,3,5,sims,6
acvetkov,3,0,sims,5
acvetkov,3,2,sims,4
acvetkov,3,0,sims,3
acvetkov,3,5,sims,2
acvetkov,3,1,tlx,6
acvetkov,3,16,tlx,5
acvetkov,3,17,tlx,4
acvetkov,3,16,tlx,3
acvetkov,3,4,tlx,2
acvetkov,3,15,tlx,1
acvetkov,3,7,jold,7
acvetkov,3,9,jold,6
acvetkov,3,11,jold,5
acvetkov,3,1,jold,8
acvetkov,3,11,jold,3
acvetkov,3,9,jold,2
acvetkov,3,7,jold,1
acvetkov,2,4,mslq,53
acvetkov,2,4,mslq,58
acvetkov,2,1,mslq,71
acvetkov,2,4,mslq,54
acvetkov,2,5,mslq,59
acvetkov,2,2,mslq,72
acvetkov,2,4,mslq,55
acvetkov,2,5,mslq,60
acvetkov,2,1,mslq,73
acvetkov,2,2,mslq,51
acvetkov,2,1,mslq,56
acvetkov,2,4,mslq,61
acvetkov,2,5,mslq,74
acvetkov,2,7,mslq,6
acvetkov,2,4,mslq,11
acvetkov,2,5,mslq,16
acvetkov,2,5,mslq,21
acvetkov,2,5,mslq,7
acvetkov,2,4,mslq,12
acvetkov,2,5,mslq,17
acvetkov,2,4,mslq,22
acvetkov,2,2,mslq,8
acvetkov,2,5,mslq,13
acvetkov,2,6,mslq,18
acvetkov,2,6,mslq,23
acvetkov,2,2,mslq,9
acvetkov,2,3,mslq,14
acvetkov,2,5,mslq,19
acvetkov,2,5,mslq,24
acvetkov,2,5,mslq,52
acvetkov,2,4,mslq,57
acvetkov,2,5,mslq,62
acvetkov,2,6,mslq,5
acvetkov,2,4,mslq,10
acvetkov,2,5,mslq,15
acvetkov,2,6,mslq,20
acvetkov,2,6,mslq,25
acvetkov,2,0,sims,18
acvetkov,2,0,sims,17
acvetkov,2,1,sims,16
acvetkov,2,4,sims,15
acvetkov,2,0,sims,14
acvetkov,2,2,sims,13
acvetkov,2,4,sims,12
acvetkov,2,3,sims,11
acvetkov,2,0,sims,9
acvetkov,2,2,sims,8
acvetkov,2,0,sims,7
acvetkov,2,2,sims,6
acvetkov,2,0,sims,5
acvetkov,2,2,sims,4
acvetkov,2,0,sims,3
acvetkov,2,5,sims,2
acvetkov,2,10,tlx,6
acvetkov,2,15,tlx,5
acvetkov,2,17,tlx,4
acvetkov,2,15,tlx,3
acvetkov,2,7,tlx,2
acvetkov,2,15,tlx,1
acvetkov,2,2,jold,8
acvetkov,2,11,jold,2
acvetkov,2,6,jold,1
corinne,2,4,mslq,53
corinne,2,5,mslq,58
corinne,2,6,mslq,71
corinne,2,5,mslq,54
corinne,2,5,mslq,59
corinne,2,5,mslq,72
corinne,2,3,mslq,55
corinne,2,4,mslq,60
corinne,2,6,mslq,73
acvetkov,1,5,mslq,6
acvetkov,1,3,mslq,11
acvetkov,1,5,mslq,16
acvetkov,1,6,mslq,21
corinne,2,3,mslq,51
corinne,2,4,mslq,56
corinne,2,4,mslq,61
corinne,2,5,mslq,74
corinne,2,6,mslq,6
corinne,2,4,mslq,11
corinne,2,3,mslq,16
corinne,2,5,mslq,21
acvetkov,1,5,mslq,7
acvetkov,1,2,mslq,12
acvetkov,1,6,mslq,17
acvetkov,1,3,mslq,22
corinne,2,5,mslq,7
corinne,2,2,mslq,12
corinne,2,4,mslq,17
corinne,2,4,mslq,22
corinne,2,3,mslq,8
corinne,2,4,mslq,13
corinne,2,3,mslq,18
corinne,2,4,mslq,23
acvetkov,1,3,mslq,8
acvetkov,1,5,mslq,13
acvetkov,1,4,mslq,18
acvetkov,1,5,mslq,23
corinne,2,3,mslq,9
corinne,2,4,mslq,14
corinne,2,3,mslq,19
corinne,2,4,mslq,24
corinne,2,5,mslq,52
corinne,2,2,mslq,57
corinne,2,5,mslq,62
acvetkov,1,3,mslq,9
acvetkov,1,6,mslq,14
acvetkov,1,4,mslq,19
acvetkov,1,4,mslq,24
corinne,2,4,mslq,5
corinne,2,2,mslq,10
corinne,2,5,mslq,15
corinne,2,3,mslq,20
corinne,2,5,mslq,25
corinne,2,3,sims,18
corinne,2,3,sims,17
corinne,2,3,sims,16
corinne,2,3,sims,15
corinne,2,3,sims,14
corinne,2,3,sims,13
corinne,2,3,sims,12
corinne,2,3,sims,11
acvetkov,1,5,mslq,5
acvetkov,1,5,mslq,10
acvetkov,1,6,mslq,15
acvetkov,1,4,mslq,20
acvetkov,1,6,mslq,25
corinne,2,1,sims,9
corinne,2,3,sims,8
corinne,2,3,sims,7
corinne,2,2,sims,6
corinne,2,3,sims,5
corinne,2,3,sims,4
corinne,2,3,sims,3
corinne,2,3,sims,2
corinne,2,12,tlx,6
corinne,2,13,tlx,5
corinne,2,4,tlx,4
corinne,2,11,tlx,3
corinne,2,10,tlx,2
corinne,2,7,tlx,1
corinne,2,7,jold,8
corinne,2,8,jold,2
corinne,2,7,jold,1
acvetkov,1,1,sims,18
acvetkov,1,1,sims,17
acvetkov,1,1,sims,16
acvetkov,1,3,sims,15
acvetkov,1,2,sims,14
acvetkov,1,3,sims,13
acvetkov,1,2,sims,12
acvetkov,1,2,sims,11
acvetkov,1,1,sims,9
acvetkov,1,3,sims,8
acvetkov,1,3,sims,7
acvetkov,1,1,sims,6
acvetkov,1,1,sims,5
acvetkov,1,4,sims,4
acvetkov,1,1,sims,3
acvetkov,1,3,sims,2
acvetkov,1,10,tlx,6
acvetkov,1,15,tlx,5
acvetkov,1,10,tlx,4
acvetkov,1,14,tlx,3
acvetkov,1,8,tlx,2
acvetkov,1,16,tlx,1
acvetkov,1,8,jold,8
acvetkov,1,9,jold,1
corinne,1,5,mslq,6
corinne,1,3,mslq,11
corinne,1,1,mslq,16
corinne,1,3,mslq,21
corinne,1,1,mslq,7
corinne,1,1,mslq,12
corinne,1,4,mslq,17
corinne,1,3,mslq,22
corinne,1,1,mslq,8
corinne,1,3,mslq,13
corinne,1,4,mslq,18
corinne,1,2,mslq,23
corinne,1,1,mslq,9
corinne,1,4,mslq,14
corinne,1,2,mslq,19
corinne,1,3,mslq,24
corinne,1,2,mslq,5
corinne,1,1,mslq,10
corinne,1,3,mslq,15
corinne,1,2,mslq,20
corinne,1,3,mslq,25
corinne,1,3,sims,18
corinne,1,3,sims,17
corinne,1,1,sims,16
corinne,1,1,sims,15
corinne,1,3,sims,14
corinne,1,4,sims,13
corinne,1,2,sims,12
corinne,1,2,sims,11
corinne,1,2,sims,9
corinne,1,4,sims,8
corinne,1,1,sims,7
corinne,1,0,sims,6
corinne,1,3,sims,5
corinne,1,4,sims,4
corinne,1,1,sims,3
corinne,1,1,sims,2
corinne,1,20,tlx,6
corinne,1,9,tlx,5
corinne,1,1,tlx,4
corinne,1,11,tlx,3
corinne,1,8,tlx,2
corinne,1,8,tlx,1
corinne,1,8,jold,8
corinne,1,8,jold,1
lbois,3,4,ueq,30
lbois,3,2,ueq,29
lbois,3,2,ueq,28
lbois,3,1,ueq,27
lbois,3,4,ueq,26
lbois,3,4,ueq,24
lbois,3,4,ueq,23
lbois,3,4,ueq,22
lbois,3,4,ueq,21
lbois,3,4,ueq,20
lbois,3,4,ueq,19
lbois,3,4,ueq,18
lbois,3,6,ueq,16
lbois,3,7,ueq,15
lbois,3,4,ueq,14
lbois,3,4,ueq,13
lbois,3,4,ueq,12
lbois,3,1,ueq,11
lbois,3,4,ueq,10
lbois,3,4,ueq,8
lbois,3,4,ueq,7
lbois,3,4,ueq,6
lbois,3,1,ueq,5
lbois,3,4,ueq,4
lbois,3,2,ueq,3
lbois,3,5,ueq,2
lbois,3,1,prof,8
lbois,3,1,prof,7
lbois,3,4,prof,6
lbois,3,5,prof,5
lbois,3,3,prof,4
lbois,3,2,prof,3
lbois,3,27,prof,2
lbois,3,6,mslq,6
lbois,3,3,mslq,11
lbois,3,5,mslq,16
lbois,3,7,mslq,21
lbois,3,6,mslq,7
lbois,3,2,mslq,12
lbois,3,5,mslq,17
lbois,3,4,mslq,22
lbois,3,4,mslq,8
lbois,3,4,mslq,13
lbois,3,6,mslq,18
lbois,3,6,mslq,23
lbois,3,2,mslq,9
lbois,3,2,mslq,14
lbois,3,6,mslq,19
lbois,3,6,mslq,24
lbois,3,5,mslq,5
lbois,3,2,mslq,10
lbois,3,6,mslq,15
lbois,3,6,mslq,20
lbois,3,6,mslq,25
lbois,3,0,sims,18
lbois,3,0,sims,17
lbois,3,0,sims,16
lbois,3,0,sims,15
lbois,3,0,sims,14
lbois,3,0,sims,13
lbois,3,1,sims,12
lbois,3,1,sims,11
lbois,3,0,sims,9
lbois,3,0,sims,8
lbois,3,0,sims,7
lbois,3,0,sims,6
lbois,3,0,sims,5
lbois,3,0,sims,4
lbois,3,0,sims,3
lbois,3,1,sims,2
lbois,3,3,tlx,6
lbois,3,16,tlx,5
lbois,3,19,tlx,4
lbois,3,5,tlx,3
lbois,3,2,tlx,2
lbois,3,16,tlx,1
lbois,3,7,jold,7
lbois,3,8,jold,6
lbois,3,9,jold,5
lbois,3,6,jold,8
lbois,3,9,jold,3
lbois,3,7,jold,2
lbois,3,7,jold,1
Jahier,3,5,ueq,30
Jahier,3,3,ueq,29
Jahier,3,3,ueq,28
Jahier,3,2,ueq,27
Jahier,3,6,ueq,26
Jahier,3,2,ueq,24
Jahier,3,4,ueq,23
Jahier,3,1,ueq,22
Jahier,3,3,ueq,21
Jahier,3,4,ueq,20
Jahier,3,6,ueq,19
Jahier,3,4,ueq,18
Jahier,3,4,ueq,16
Jahier,3,6,ueq,15
Jahier,3,2,ueq,14
Jahier,3,5,ueq,13
Jahier,3,3,ueq,12
Jahier,3,2,ueq,11
Jahier,3,4,ueq,10
Jahier,3,3,ueq,8
Jahier,3,2,ueq,7
Jahier,3,4,ueq,6
Jahier,3,3,ueq,5
Jahier,3,6,ueq,4
Jahier,3,2,ueq,3
Jahier,3,2,ueq,2
Jahier,3,1,prof,8
Jahier,3,4,prof,7
Jahier,3,4,prof,6
Jahier,3,2,prof,5
Jahier,3,1,prof,4
Jahier,3,2,prof,3
Jahier,3,45,prof,2
Jahier,3,2,mslq,6
Jahier,3,4,mslq,11
Jahier,3,5,mslq,16
Jahier,3,2,mslq,21
Jahier,3,3,mslq,7
Jahier,3,2,mslq,12
Jahier,3,2,mslq,17
Jahier,3,1,mslq,22
Jahier,3,2,mslq,8
Jahier,3,4,mslq,13
Jahier,3,3,mslq,18
Jahier,3,2,mslq,23
Jahier,3,4,mslq,9
Jahier,3,5,mslq,14
Jahier,3,1,mslq,19
Jahier,3,2,mslq,24
Jahier,3,2,mslq,5
Jahier,3,2,mslq,10
Jahier,3,4,mslq,15
Jahier,3,2,mslq,20
Jahier,3,2,mslq,25
Jahier,3,3,sims,18
Jahier,3,4,sims,17
Jahier,3,1,sims,16
Jahier,3,0,sims,15
Jahier,3,3,sims,14
Jahier,3,4,sims,13
Jahier,3,0,sims,12
Jahier,3,0,sims,11
Jahier,3,3,sims,9
Jahier,3,4,sims,8
Jahier,3,0,sims,7
Jahier,3,0,sims,6
Jahier,3,1,sims,5
Jahier,3,4,sims,4
Jahier,3,1,sims,3
Jahier,3,0,sims,2
Jahier,3,13,tlx,6
Jahier,3,11,tlx,5
Jahier,3,1,tlx,4
Jahier,3,13,tlx,3
Jahier,3,3,tlx,2
Jahier,3,13,tlx,1
Jahier,3,6,jold,7
Jahier,3,6,jold,6
Jahier,3,7,jold,5
Jahier,3,6,jold,8
Jahier,3,7,jold,3
Jahier,3,6,jold,2
Jahier,3,7,jold,1
Arkemousse,1,6,mslq,6
Arkemousse,1,2,mslq,11
Arkemousse,1,3,mslq,16
Arkemousse,1,5,mslq,21
Arkemousse,1,6,mslq,7
Arkemousse,1,2,mslq,12
Arkemousse,1,5,mslq,17
Arkemousse,1,1,mslq,22
Arkemousse,1,6,mslq,8
Arkemousse,1,3,mslq,13
Arkemousse,1,5,mslq,18
Arkemousse,1,1,mslq,23
Arkemousse,1,3,mslq,9
Arkemousse,1,5,mslq,14
Arkemousse,1,2,mslq,19
Arkemousse,1,3,mslq,24
Arkemousse,1,4,mslq,5
Arkemousse,1,1,mslq,10
Arkemousse,1,4,mslq,15
Arkemousse,1,2,mslq,20
Arkemousse,1,2,mslq,25
Arkemousse,1,3,sims,18
Arkemousse,1,0,sims,17
Arkemousse,1,0,sims,16
Arkemousse,1,1,sims,15
Arkemousse,1,3,sims,14
Arkemousse,1,0,sims,13
Arkemousse,1,2,sims,12
Arkemousse,1,2,sims,11
Arkemousse,1,5,sims,9
Arkemousse,1,0,sims,8
Arkemousse,1,0,sims,7
Arkemousse,1,0,sims,6
Arkemousse,1,4,sims,5
Arkemousse,1,5,sims,4
Arkemousse,1,0,sims,3
Arkemousse,1,2,sims,2
Arkemousse,1,15,tlx,6
Arkemousse,1,20,tlx,5
Arkemousse,1,1,tlx,4
Arkemousse,1,16,tlx,3
Arkemousse,1,3,tlx,2
Arkemousse,1,16,tlx,1
Arkemousse,1,8,jold,8
Arkemousse,1,9,jold,1
LuciaMarta,2,5,mslq,53
LuciaMarta,2,5,mslq,58
LuciaMarta,2,2,mslq,71
LuciaMarta,2,4,mslq,54
LuciaMarta,2,2,mslq,59
LuciaMarta,2,6,mslq,72
LuciaMarta,2,7,mslq,55
LuciaMarta,2,6,mslq,60
LuciaMarta,2,5,mslq,73
LuciaMarta,2,3,mslq,51
LuciaMarta,2,5,mslq,56
LuciaMarta,2,1,mslq,61
LuciaMarta,2,2,mslq,74
LuciaMarta,2,2,mslq,6
LuciaMarta,2,4,mslq,11
LuciaMarta,2,4,mslq,16
LuciaMarta,2,6,mslq,21
LuciaMarta,2,4,mslq,7
LuciaMarta,2,4,mslq,12
LuciaMarta,2,5,mslq,17
LuciaMarta,2,1,mslq,22
LuciaMarta,2,3,mslq,8
LuciaMarta,2,4,mslq,13
LuciaMarta,2,5,mslq,18
LuciaMarta,2,1,mslq,23
LuciaMarta,2,4,mslq,9
LuciaMarta,2,7,mslq,14
LuciaMarta,2,1,mslq,19
LuciaMarta,2,5,mslq,24
LuciaMarta,2,7,mslq,52
LuciaMarta,2,5,mslq,57
LuciaMarta,2,5,mslq,62
LuciaMarta,2,5,mslq,5
LuciaMarta,2,6,mslq,10
LuciaMarta,2,7,mslq,15
LuciaMarta,2,1,mslq,20
LuciaMarta,2,2,mslq,25
LuciaMarta,2,0,sims,18
LuciaMarta,2,0,sims,17
LuciaMarta,2,2,sims,16
LuciaMarta,2,1,sims,15
LuciaMarta,2,1,sims,14
LuciaMarta,2,0,sims,13
LuciaMarta,2,2,sims,12
LuciaMarta,2,2,sims,11
LuciaMarta,2,0,sims,9
LuciaMarta,2,0,sims,8
LuciaMarta,2,2,sims,7
LuciaMarta,2,0,sims,6
LuciaMarta,2,4,sims,5
LuciaMarta,2,1,sims,4
LuciaMarta,2,0,sims,3
LuciaMarta,2,4,sims,2
LuciaMarta,2,20,tlx,6
LuciaMarta,2,17,tlx,5
LuciaMarta,2,1,tlx,4
LuciaMarta,2,18,tlx,3
LuciaMarta,2,18,tlx,2
LuciaMarta,2,17,tlx,1
LuciaMarta,2,10,jold,8
LuciaMarta,2,9,jold,2
LuciaMarta,2,8,jold,1
